input_file,n,si,ti
Meridian_3840x2160_5994fps_HDR10.mp4,92,15.868,1.517
Meridian_3840x2160_5994fps_HDR10.mp4,93,15.93,1.527
Meridian_3840x2160_5994fps_HDR10.mp4,94,15.936,1.319
Meridian_3840x2160_5994fps_HDR10.mp4,95,15.978,1.387
Meridian_3840x2160_5994fps_HDR10.mp4,96,15.97,1.474
Meridian_3840x2160_5994fps_HDR10.mp4,97,15.986,1.821
Meridian_3840x2160_5994fps_HDR10.mp4,98,16.054,1.848
Meridian_3840x2160_5994fps_HDR10.mp4,99,16.088,1.538
Meridian_3840x2160_5994fps_HDR10.mp4,100,16.081,1.572
Meridian_3840x2160_5994fps_HDR10.mp4,101,16.195,1.573
Meridian_3840x2160_5994fps_HDR10.mp4,102,16.115,1.474
Meridian_3840x2160_5994fps_HDR10.mp4,103,16.16,1.427
Meridian_3840x2160_5994fps_HDR10.mp4,104,16.123,1.376
Meridian_3840x2160_5994fps_HDR10.mp4,105,16.124,1.764
Meridian_3840x2160_5994fps_HDR10.mp4,106,16.142,1.732
Meridian_3840x2160_5994fps_HDR10.mp4,107,16.048,1.819
Meridian_3840x2160_5994fps_HDR10.mp4,108,15.978,1.831
Meridian_3840x2160_5994fps_HDR10.mp4,109,15.999,1.234
Meridian_3840x2160_5994fps_HDR10.mp4,110,16.071,1.509
Meridian_3840x2160_5994fps_HDR10.mp4,111,16.224,1.47
Meridian_3840x2160_5994fps_HDR10.mp4,112,16.229,1.448
Meridian_3840x2160_5994fps_HDR10.mp4,113,16.314,1.447
Meridian_3840x2160_5994fps_HDR10.mp4,114,16.349,1.238
Meridian_3840x2160_5994fps_HDR10.mp4,115,16.451,1.384
Meridian_3840x2160_5994fps_HDR10.mp4,116,16.521,1.458
Meridian_3840x2160_5994fps_HDR10.mp4,117,16.565,1.421
Meridian_3840x2160_5994fps_HDR10.mp4,118,16.625,1.461
Meridian_3840x2160_5994fps_HDR10.mp4,119,16.696,1.226
Meridian_3840x2160_5994fps_HDR10.mp4,120,16.715,1.334
Meridian_3840x2160_5994fps_HDR10.mp4,121,17.042,2.145
Meridian_3840x2160_5994fps_HDR10.mp4,122,17.087,1.4
Meridian_3840x2160_5994fps_HDR10.mp4,123,17.224,1.346
Meridian_3840x2160_5994fps_HDR10.mp4,124,17.282,1.153
Meridian_3840x2160_5994fps_HDR10.mp4,125,17.364,1.377
Meridian_3840x2160_5994fps_HDR10.mp4,126,17.543,1.341
Meridian_3840x2160_5994fps_HDR10.mp4,127,17.623,1.449
Meridian_3840x2160_5994fps_HDR10.mp4,128,17.689,1.374
