input_file,si,ti,n
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,32.613,9.031,626
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,32.807,9.321,627
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,32.972,8.463,628
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,32.666,8.679,629
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,33.006,8.629,630
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,33.47,7.997,631
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,32.621,7.546,632
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,32.146,8.195,633
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,32.477,8.264,634
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,32.307,7.848,635
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,32.115,6.628,636
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,32.288,6.701,637
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,31.702,6.658,638
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,31.567,6.606,639
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,31.767,6.433,640
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,31.26,6.998,641
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,31.29,7.61,642
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,31.545,7.693,643
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,31.006,7.154,644
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,29.739,14.2,645
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,30.081,14.522,646
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,30.003,6.864,647
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,29.515,7.769,648
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,30.346,6.43,649
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,29.96,6.338,650
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,29.889,6.615,651
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,30.262,7.022,652
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,30.051,7.599,653
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,29.984,7.776,654
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,30.417,7.866,655
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,30.033,7.673,656
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,29.566,7.921,657
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,29.677,8.289,658
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,29.13,8.862,659
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,28.63,9.706,660
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,28.481,10.7,661
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,27.93,11.596,662
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,26.847,12.824,663
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,24.688,14.747,664
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,23.676,23.319,665
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,21.967,23.167,666
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,21.518,17.175,667
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,20.894,15.098,668
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,20.786,16.554,669
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,20.98,17.375,670
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,20.745,18.232,671
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,21.471,19.612,672
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,22.358,20.554,673
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,22.423,20.202,674
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,22.529,26.528,675
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,22.572,26.166,676
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,23.01,23.395,677
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,24.287,20.914,678
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,25.913,17.525,679
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,26.298,13.721,680
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,27.569,10.876,681
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,28.175,8.679,682
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,27.998,7.684,683
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,27.905,7.038,684
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,28.111,6.42,685
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,27.642,5.637,686
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,27.435,5.277,687
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,27.549,5.183,688
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,26.966,5.362,689
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,26.785,6.244,690
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,26.883,7.856,691
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,26.052,9.685,692
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,25.626,11.797,693
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,25.558,13.748,694
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,24.449,16.008,695
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,23.566,18.84,696
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,23.417,19.839,697
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,23.029,22.1,698
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,23.312,24.964,699
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,23.502,25.696,700
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,22.848,25.173,701
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,22.863,22.675,702
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,23.46,20.451,703
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,24.668,28.384,704
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,27.594,30.498,705
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,28.582,29.966,706
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,27.492,24.428,707
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,26.319,21.573,708
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,25.963,21.304,709
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,24.644,18.166,710
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,23.053,15.32,711
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,22.447,12.913,712
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,21.638,12.237,713
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,21.883,20.381,714
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,22.001,24.754,715
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,21.594,25.934,716
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,21.782,27.065,717
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,21.485,27.229,718
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,22.016,26.333,719
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,22.769,27.983,720
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,23.337,30.932,721
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,22.135,31.659,722
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,23.773,31.087,723
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,28.381,28.545,724
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,30.743,23.746,725
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,33.019,18.648,726
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,32.527,12.046,727
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,32.709,11.985,728
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,33.014,14.517,729
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,32.131,14.319,730
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,31.731,11.457,731
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,31.96,11.276,732
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,30.6,13.425,733
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,29.832,15.981,734
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,29.511,16.891,735
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,26.865,18.411,736
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,25.248,20.14,737
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,24.176,22.214,738
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,22.308,25.831,739
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,22.242,30.292,740
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,23.004,33.944,741
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,22.359,35.989,742
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,21.856,36.897,743
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,21.985,36.485,744
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,21.552,35.11,745
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,21.579,31.379,746
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,21.903,26.131,747
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,21.714,19.666,748
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,21.758,12.459,749
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,22.105,8.165,750
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,21.806,8.93,751
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,21.615,16.753,752
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,21.859,19.512,753
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,21.515,20.265,754
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,21.343,24.287,755
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,21.69,24.744,756
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,21.378,27.687,757
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,21.05,28.029,758
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,21.334,29.726,759
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,21.383,30.314,760
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,22.21,29.874,761
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,21.732,28.237,762
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,21.369,25.734,763
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,21.771,23.101,764
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,22.126,20.622,765
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,23.254,18.54,766
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,24.871,15.915,767
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,25.036,13.289,768
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,26.787,10.469,769
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,26.421,8.202,770
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,26.422,8.587,771
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,26.463,10.522,772
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,24.495,14.846,773
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,22.969,18.742,774
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,22.275,22.144,775
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,21.447,24.786,776
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,22.083,27.313,777
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,22.255,28.602,778
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,22.181,28.216,779
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,21.981,26.988,780
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,21.368,25.82,781
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,21.307,24.281,782
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,21.452,22.339,783
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,21.128,20.068,784
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,21.199,17.339,785
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,21.526,14.502,786
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,21.46,12.173,787
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,21.552,10.342,788
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,21.732,8.794,789
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,21.444,7.38,790
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,21.169,6.589,791
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,21.197,9.402,792
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,20.96,13.19,793
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,21.077,17.094,794
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,21.25,21.381,795
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,20.817,25.267,796
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,21.019,27.122,797
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,21.553,27.796,798
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,21.463,27.446,799
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,21.935,25.477,800
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,22.34,23.192,801
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,21.872,20.857,802
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,21.744,17.253,803
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,21.95,13.199,804
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,21.648,13.098,805
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,21.791,15.614,806
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,22.315,18.278,807
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,22.471,19.036,808
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,23.031,18.468,809
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,24.062,16.99,810
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,24.018,12.022,811
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,24.241,13.03,812
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,23.801,16.392,813
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,22.302,19.284,814
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,22.067,20.306,815
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,22.077,19.442,816
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,22.578,17.845,817
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,22.306,15.289,818
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,22.537,13.438,819
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,22.178,12.96,820
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,22.341,12.359,821
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,22.658,12.154,822
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,22.353,13.067,823
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,22.455,16.33,824
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,22.456,13.516,825
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,21.9,10.597,826
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,21.845,9.321,827
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,21.966,11.178,828
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,21.668,11.755,829
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,22.152,11.445,830
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,22.135,12.155,831
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,22.139,13.954,832
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,22.354,15.953,833
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,22.37,17.204,834
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,22.284,18.23,835
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,21.956,18.656,836
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,21.348,18.138,837
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,21.54,16.246,838
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,22.229,13.62,839
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,22.66,11.937,840
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,22.804,9.681,841
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,23.027,7.683,842
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,22.698,7.531,843
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,22.391,8.966,844
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,22.406,9.222,845
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,22.012,8.954,846
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,21.795,8.802,847
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,22.021,8.958,848
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,21.715,9.758,849
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,21.761,10.651,850
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,22.041,12.407,851
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,21.933,14.172,852
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,22.126,15.106,853
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,22.491,15.477,854
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,22.357,15.125,855
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,22.237,14.231,856
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,22.282,13.667,857
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,22.066,14.117,858
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,21.909,12.023,859
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,22.057,14.528,860
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,21.959,9.742,861
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,21.929,9.327,862
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,22.037,9.772,863
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,21.796,8.555,864
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,22.058,9.224,865
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,21.7,6.412,866
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,21.677,6.875,867
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,21.898,8.705,868
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,21.762,12.376,869
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,21.868,14.652,870
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,22.201,15.073,871
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,21.918,17.532,872
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,22.111,18.665,873
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,22.132,18.905,874
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,21.602,15.828,875
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,21.799,15.532,876
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,21.326,14.497,877
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,21.373,10.59,878
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,21.643,8.209,879
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,21.346,6.051,880
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,21.401,5.516,881
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,21.626,6.129,882
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,21.505,7.027,883
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,21.669,7.748,884
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,22.007,8.394,885
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,21.792,8.068,886
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,21.819,7.558,887
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,22.011,8.802,888
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,21.791,8.785,889
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,21.952,9.389,890
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,22.229,10.383,891
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,22.109,11.55,892
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,22.181,12.85,893
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,22.435,13.542,894
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,22.279,13.499,895
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,22.015,13.102,896
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,22.153,12.001,897
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,21.865,10.384,898
/Volumes/Data/Netflix/CosmosLaundromat_2048x858_24fps_SDR.mp4,21.811,9.863,899
