input_file,n,si,ti
Sparks_4096x2160_5994fps_SDR.mp4,248,7.488,0.477
Sparks_4096x2160_5994fps_SDR.mp4,249,7.564,0.549
Sparks_4096x2160_5994fps_SDR.mp4,250,7.646,0.44
Sparks_4096x2160_5994fps_SDR.mp4,251,7.722,0.525
Sparks_4096x2160_5994fps_SDR.mp4,252,7.771,0.553
Sparks_4096x2160_5994fps_SDR.mp4,253,7.868,0.486
Sparks_4096x2160_5994fps_SDR.mp4,254,7.97,0.604
Sparks_4096x2160_5994fps_SDR.mp4,255,8.021,0.619
Sparks_4096x2160_5994fps_SDR.mp4,256,8.117,0.561
Sparks_4096x2160_5994fps_SDR.mp4,257,8.229,0.56
Sparks_4096x2160_5994fps_SDR.mp4,258,8.246,0.57
Sparks_4096x2160_5994fps_SDR.mp4,259,8.345,0.498
Sparks_4096x2160_5994fps_SDR.mp4,260,8.418,0.565
Sparks_4096x2160_5994fps_SDR.mp4,261,8.467,0.692
Sparks_4096x2160_5994fps_SDR.mp4,262,8.576,0.501
Sparks_4096x2160_5994fps_SDR.mp4,263,8.653,0.555
Sparks_4096x2160_5994fps_SDR.mp4,264,8.735,0.56
Sparks_4096x2160_5994fps_SDR.mp4,265,8.816,0.476
Sparks_4096x2160_5994fps_SDR.mp4,266,8.888,0.549
Sparks_4096x2160_5994fps_SDR.mp4,267,8.95,0.533
Sparks_4096x2160_5994fps_SDR.mp4,268,9.036,0.477
Sparks_4096x2160_5994fps_SDR.mp4,269,9.151,0.544
Sparks_4096x2160_5994fps_SDR.mp4,270,9.216,0.573
Sparks_4096x2160_5994fps_SDR.mp4,271,9.294,0.484
Sparks_4096x2160_5994fps_SDR.mp4,272,9.41,0.543
Sparks_4096x2160_5994fps_SDR.mp4,273,9.439,0.561
Sparks_4096x2160_5994fps_SDR.mp4,274,9.52,0.482
Sparks_4096x2160_5994fps_SDR.mp4,275,9.599,0.546
Sparks_4096x2160_5994fps_SDR.mp4,276,9.672,0.579
Sparks_4096x2160_5994fps_SDR.mp4,277,9.773,0.49
Sparks_4096x2160_5994fps_SDR.mp4,278,9.85,0.638
Sparks_4096x2160_5994fps_SDR.mp4,279,9.922,0.67
Sparks_4096x2160_5994fps_SDR.mp4,280,10.078,0.816
Sparks_4096x2160_5994fps_SDR.mp4,281,10.149,0.81
Sparks_4096x2160_5994fps_SDR.mp4,282,10.231,0.743
Sparks_4096x2160_5994fps_SDR.mp4,283,10.339,0.647
Sparks_4096x2160_5994fps_SDR.mp4,284,10.452,0.792
Sparks_4096x2160_5994fps_SDR.mp4,285,10.541,0.798
Sparks_4096x2160_5994fps_SDR.mp4,286,10.652,0.627
Sparks_4096x2160_5994fps_SDR.mp4,287,10.666,0.698
Sparks_4096x2160_5994fps_SDR.mp4,288,10.766,0.795
Sparks_4096x2160_5994fps_SDR.mp4,289,10.904,0.702
Sparks_4096x2160_5994fps_SDR.mp4,290,10.94,0.874
Sparks_4096x2160_5994fps_SDR.mp4,291,11.041,0.773
Sparks_4096x2160_5994fps_SDR.mp4,292,11.158,0.73
Sparks_4096x2160_5994fps_SDR.mp4,293,11.215,0.918
Sparks_4096x2160_5994fps_SDR.mp4,294,11.296,0.846
Sparks_4096x2160_5994fps_SDR.mp4,295,11.429,0.859
Sparks_4096x2160_5994fps_SDR.mp4,296,11.441,0.861
Sparks_4096x2160_5994fps_SDR.mp4,297,11.579,0.863
Sparks_4096x2160_5994fps_SDR.mp4,298,11.699,0.709
Sparks_4096x2160_5994fps_SDR.mp4,299,11.762,0.747
Sparks_4096x2160_5994fps_SDR.mp4,300,11.838,0.711
Sparks_4096x2160_5994fps_SDR.mp4,301,11.972,0.772
Sparks_4096x2160_5994fps_SDR.mp4,302,12.054,0.69
Sparks_4096x2160_5994fps_SDR.mp4,303,12.126,0.69
Sparks_4096x2160_5994fps_SDR.mp4,304,12.227,0.684
Sparks_4096x2160_5994fps_SDR.mp4,305,12.278,0.845
Sparks_4096x2160_5994fps_SDR.mp4,306,12.377,0.855
Sparks_4096x2160_5994fps_SDR.mp4,307,12.527,0.885
Sparks_4096x2160_5994fps_SDR.mp4,308,12.592,0.877
Sparks_4096x2160_5994fps_SDR.mp4,309,12.667,0.769
Sparks_4096x2160_5994fps_SDR.mp4,310,12.793,0.792
Sparks_4096x2160_5994fps_SDR.mp4,311,12.84,0.678
Sparks_4096x2160_5994fps_SDR.mp4,312,12.922,0.733
Sparks_4096x2160_5994fps_SDR.mp4,313,13.059,0.767
Sparks_4096x2160_5994fps_SDR.mp4,314,13.095,0.71
Sparks_4096x2160_5994fps_SDR.mp4,315,13.199,0.798
Sparks_4096x2160_5994fps_SDR.mp4,316,13.336,0.754
Sparks_4096x2160_5994fps_SDR.mp4,317,13.372,0.865
Sparks_4096x2160_5994fps_SDR.mp4,318,13.461,0.812
Sparks_4096x2160_5994fps_SDR.mp4,319,13.612,0.809
Sparks_4096x2160_5994fps_SDR.mp4,320,13.665,0.812
Sparks_4096x2160_5994fps_SDR.mp4,321,13.73,0.798
Sparks_4096x2160_5994fps_SDR.mp4,322,13.878,0.708
Sparks_4096x2160_5994fps_SDR.mp4,323,13.944,0.817
Sparks_4096x2160_5994fps_SDR.mp4,324,13.99,0.741
Sparks_4096x2160_5994fps_SDR.mp4,325,14.137,0.662
Sparks_4096x2160_5994fps_SDR.mp4,326,14.185,0.775
Sparks_4096x2160_5994fps_SDR.mp4,327,14.26,0.833
Sparks_4096x2160_5994fps_SDR.mp4,328,14.431,0.834
Sparks_4096x2160_5994fps_SDR.mp4,329,14.452,0.824
Sparks_4096x2160_5994fps_SDR.mp4,330,14.526,0.755
Sparks_4096x2160_5994fps_SDR.mp4,331,14.671,0.831
Sparks_4096x2160_5994fps_SDR.mp4,332,14.78,0.788
Sparks_4096x2160_5994fps_SDR.mp4,333,14.857,0.71
Sparks_4096x2160_5994fps_SDR.mp4,334,14.989,0.633
Sparks_4096x2160_5994fps_SDR.mp4,335,15.049,0.807
Sparks_4096x2160_5994fps_SDR.mp4,336,15.093,0.856
Sparks_4096x2160_5994fps_SDR.mp4,337,15.269,0.782
Sparks_4096x2160_5994fps_SDR.mp4,338,15.312,0.828
Sparks_4096x2160_5994fps_SDR.mp4,339,15.408,0.783
Sparks_4096x2160_5994fps_SDR.mp4,340,15.539,0.691
Sparks_4096x2160_5994fps_SDR.mp4,341,15.558,0.82
Sparks_4096x2160_5994fps_SDR.mp4,342,15.643,0.849
Sparks_4096x2160_5994fps_SDR.mp4,343,15.798,0.758
Sparks_4096x2160_5994fps_SDR.mp4,344,15.845,0.926
Sparks_4096x2160_5994fps_SDR.mp4,345,15.923,0.751
Sparks_4096x2160_5994fps_SDR.mp4,346,16.059,0.704
Sparks_4096x2160_5994fps_SDR.mp4,347,16.116,0.774
Sparks_4096x2160_5994fps_SDR.mp4,348,16.197,0.79
Sparks_4096x2160_5994fps_SDR.mp4,349,16.316,0.638
Sparks_4096x2160_5994fps_SDR.mp4,350,16.362,0.697
Sparks_4096x2160_5994fps_SDR.mp4,351,16.512,0.609
Sparks_4096x2160_5994fps_SDR.mp4,352,16.542,0.746
Sparks_4096x2160_5994fps_SDR.mp4,353,16.578,0.738
Sparks_4096x2160_5994fps_SDR.mp4,354,16.743,0.663
Sparks_4096x2160_5994fps_SDR.mp4,355,16.78,0.675
Sparks_4096x2160_5994fps_SDR.mp4,356,16.834,0.654
Sparks_4096x2160_5994fps_SDR.mp4,357,16.976,0.688
Sparks_4096x2160_5994fps_SDR.mp4,358,17.023,0.861
Sparks_4096x2160_5994fps_SDR.mp4,359,17.085,0.723
Sparks_4096x2160_5994fps_SDR.mp4,360,17.216,0.582
Sparks_4096x2160_5994fps_SDR.mp4,361,17.45,0.968
Sparks_4096x2160_5994fps_SDR.mp4,362,17.407,0.663
Sparks_4096x2160_5994fps_SDR.mp4,363,17.588,0.622
Sparks_4096x2160_5994fps_SDR.mp4,364,17.552,0.764
Sparks_4096x2160_5994fps_SDR.mp4,365,17.591,0.663
